Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
WTA - SINGLES :  Doha (Qatar),hard,header
WTA - SINGLES :  Doha (Qatar),hard,header
09.08.2023,Sramkova R.,1,6,4,1,,,3,1,51%,58% (23/40),47% (18/38),38% (3/8),37% (19/52),59% (13/22),44% (4/9),53% (41/78),43% (32/74),48% (73/152),58% (7/12),33% (4/12),46% (11/24),"['2', '0', '3', '1', '5', '1']","['3', '2']",[],[],[],1.57
07.08.2023,Sonmez Z.,2,3,6,6,,,3,3,76%,60% (44/73),35% (8/23),50% (5/10),42% (26/62),59% (20/34),43% (6/14),54% (52/96),48% (46/96),51% (98/192),64% (9/14),43% (6/14),54% (15/28),"['1', '1', '3', '5']","['1', '0', '3', '2']","['1', '0', '6', '3']",[],[],1.50
07.08.2023,Jakupovic D.,1,6,4,3,,,3,5,65%,58% (36/62),41% (14/34),57% (8/14),40% (29/73),65% (15/23),50% (5/10),52% (50/96),46% (44/96),49% (94/192),57% (8/14),36% (5/14),46% (13/28),"['1', '0', '3', '2', '5', '2', '6', '3']","['1', '1']",[],[],[],2.65
WTA - SINGLES :  Hamburg (Germany),clay,header
24.07.2023,Sonmez Z.,1,2,6,4,,,0,4,74%,66% (41/62),32% (7/22),64% (7/11),41% (25/61),41% (9/22),30% (3/10),57% (48/84),41% (34/83),49% (82/167),69% (9/13),25% (3/12),48% (12/25),[],"['3', '1', '5', '1']","['2', '3']",[],[],4.01
24.07.2023,Pera B.,2,6,1,6,,,4,5,73%,59% (36/61),59% (13/22),70% (7/10),34% (21/62),68% (15/22),36% (4/11),59% (49/83),43% (36/84),51% (85/167),75% (9/12),31% (4/13),52% (13/25),"['3', '2', '5', '2']",[],"['3', '1', '6', '4']",[],[],1.26
WTA - SINGLES :  Hamburg (Germany) - Qualification,clay,header
23.07.2023,Sonmez Z.,2,6,7,,,,0,1,70%,51% (32/63),48% (13/27),67% (10/15),53% (23/43),50% (11/22),58% (7/12),50% (45/90),52% (34/65),51% (79/155),55% (6/11),64% (7/11),59% (13/22),"['3', '2', '4', '3', '5', '4']","['1', '0', '3', '0', '4', '3', '6', '5']",[],[],[],1.90
23.07.2023,Brancaccio N.,0,4,5,,,,3,2,66%,47% (20/43),50% (11/22),42% (5/12),49% (31/63),52% (14/27),33% (5/15),48% (31/65),50% (45/90),49% (76/155),36% (4/11),45% (5/11),41% (9/22),"['3', '3', '4', '4']","['1', '3', '3', '3', '5', '5']",[],[],[],1.90
22.07.2023,Sonmez Z.,2,1,6,6,,,1,4,68%,59% (36/61),52% (15/29),69% (9/13),29% (11/38),58% (23/40),67% (4/6),57% (51/90),44% (34/78),51% (85/168),69% (9/13),31% (4/13),50% (13/26),[],"['1', '1', '3', '1']","['2', '1', '5', '2']",[],[],2.82
22.07.2023,Sharma A.,1,6,3,4,,,3,3,49%,71% (27/38),43% (17/40),33% (2/6),41% (25/61),48% (14/29),31% (4/13),56% (44/78),43% (39/90),49% (83/168),69% (9/13),31% (4/13),50% (13/26),"['3', '1', '5', '1']","['1', '0']","['3', '5']",[],[],1.43
ITF WOMEN - SINGLES :  W25 Don Benito (Spain),hard,header
WTA - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
27.06.2023,Sonmez Z.,1,3,6,4,,,0,5,64%,67% (40/60),38% (13/34),29% (2/7),28% (16/58),53% (9/17),67% (4/6),23,39,54% (15/28),56% (53/94),33% (25/75),46% (78/169),64% (9/14),29% (4/14),46% (13/28),"['1', '2']","['4', '2']","['1', '2', '4', '5']",[],[],1.21
27.06.2023,Papamichail D.,2,6,3,6,,,3,3,77%,72% (42/58),47% (8/17),33% (2/6),33% (20/60),62% (21/34),71% (5/7),10,24,73% (11/15),67% (50/75),44% (41/94),54% (91/169),71% (10/14),36% (5/14),54% (15/28),"['2', '0', '4', '2']",[],"['2', '0', '4', '2', '6', '4']",[],[],4.28
WTA - SINGLES :  Hertogenbosch (Netherlands),grass,header
13.06.2023,Sonmez Z.,0,4,4,,,,0,3,62%,56% (18/32),50% (10/20),20% (1/5),40% (21/53),44% (8/18),20% (2/10),54% (28/52),40% (29/72),46% (57/124),60% (6/10),20% (2/10),40% (8/20),"['1', '3']","['3', '3']",[],[],[],4.57
13.06.2023,Andreescu B.,2,6,6,,,,1,3,75%,60% (32/53),56% (10/18),80% (8/10),44% (14/32),50% (10/20),80% (4/5),60% (43/72),46% (24/52),54% (67/124),80% (8/10),40% (4/10),60% (12/20),"['1', '0', '3', '0']","['1', '0', '5', '4']",[],[],[],1.20
WTA - SINGLES :  Hertogenbosch (Netherlands) - Qualification,grass,header
11.06.2023,Sonmez Z.,2,7^7,0,6,,,1,3,63%,60% (34/57),42% (14/33),50% (6/12),39% (22/56),60% (21/35),63% (5/8),53% (48/90),47% (43/91),50% (91/181),54% (7/13),38% (5/13),46% (12/26),"['2', '3', '3', '4']",[],"['3', '1', '4', '2', '6', '2']",[],[],2.27
11.06.2023,Vickery S.,1,6^2,6,2,,,5,8,62%,61% (34/56),40% (14/35),38% (3/8),40% (23/57),58% (19/33),50% (6/12),53% (48/91),47% (42/90),50% (90/181),62% (8/13),46% (6/13),54% (14/26),"['2', '0', '4', '2']","['1', '0', '3', '0', '5', '0']","['2', '3']",[],[],1.59
10.06.2023,Sonmez Z.,2,7^7,6,,,,1,3,69%,72% (33/46),43% (9/21),60% (3/5),45% (25/55),55% (11/20),44% (4/9),63% (45/71),48% (36/75),55% (81/146),80% (8/10),40% (4/10),60% (12/20),"['5', '5']","['1', '0', '3', '0', '5', '0']",[],[],[],1.47
10.06.2023,Makarova E.,0,6^4,2,,,,0,5,73%,55% (30/55),45% (9/20),56% (5/9),28% (13/46),57% (12/21),40% (2/5),52% (39/75),37% (26/71),45% (65/146),60% (6/10),20% (2/10),40% (8/20),"['2', '1']","['1', '5']",[],[],[],2.57
ITF WOMEN - SINGLES :  W100 Surbiton (United Kingdom),grass,header
ITF WOMEN - SINGLES :  W60 Grado (Italy),clay,header
ITF WOMEN - SINGLES :  W60 Bodrum (Turkey),clay,header
ITF WOMEN - SINGLES :  W60 Zagreb (Croatia),clay,header
ITF WOMEN - SINGLES :  W60 Istanbul (Turkey),clay,header
ITF WOMEN - SINGLES :  W60 Bellinzona (Switzerland),clay,header
WTA - SINGLES :  Billie Jean King Cup - Group I (World),-,header
ITF WOMEN - SINGLES :  W25 Santa Margherita di Pula (Italy),clay,header
ITF WOMEN - SINGLES :  W25 Jakarta 2 (Indonesia),hard,header
ITF WOMEN - SINGLES :  W25 Jakarta (Indonesia),hard,header
ITF WOMEN - SINGLES :  W60 Astana (Kazakhstan),hard,header
ITF WOMEN - SINGLES :  W60 Altenkirchen (Germany),hard,header
ITF WOMEN - SINGLES :  W60 Grenoble (France),hard,header
ITF WOMEN - SINGLES :  W60 Andrezieux-Boutheon (France),hard,header
ITF WOMEN - SINGLES :  W40 Tallinn 2 (Estonia),hard,header
ITF WOMEN - SINGLES :  W40 Tallinn (Estonia),hard,header
ITF WOMEN - SINGLES :  W25 Petange (Luxembourg),hard,header
ITF WOMEN - SINGLES :  W60 Bratislava (Slovakia),hard,header
ITF WOMEN - SINGLES :  W25 Istanbul (Turkey),hard,header
ITF WOMEN - SINGLES :  W25 Sozopol 2 (Bulgaria),hard,header
ITF WOMEN - SINGLES :  W25 Sozopol (Bulgaria),hard,header
ITF WOMEN - SINGLES :  W60 Vrnjacka Banja (Serbia),clay,header
ITF WOMEN - SINGLES :  W60 Collonge-Bellerive (Switzerland),clay,header
ITF WOMEN - SINGLES :  W25 Verbier (Switzerland),clay,header
ITF WOMEN - SINGLES :  W15 Monastir 23 (Tunisia),hard,header
ITF WOMEN - SINGLES :  W15 Monastir 22 (Tunisia),hard,header
ITF WOMEN - SINGLES :  W15 Monastir 21 (Tunisia),hard,header
ITF WOMEN - SINGLES :  W25 Tbilisi 3 (Georgia),hard,header
ITF WOMEN - SINGLES :  W25 Tbilisi 2 (Georgia),hard,header
ITF WOMEN - SINGLES :  W25 Netanya (Israel),hard,header
ITF WOMEN - SINGLES :  W60 Istanbul (Turkey),clay,header
WTA - SINGLES :  Istanbul (Turkey) - Qualification,clay,header
17.04.2022,Sonmez Z.,0,2,1,,,,0,1,64%,48% (11/23),46% (6/13),0% (0/4),23% (7/30),31% (5/16),0% (0/2),47% (17/36),26% (12/46),35% (29/82),43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],7.50
17.04.2022,Bogdan A.,2,6,6,,,,2,0,65%,77% (23/30),69% (11/16),100% (2/2),52% (12/23),54% (7/13),100% (4/4),74% (34/46),53% (19/36),65% (53/82),100% (8/8),57% (4/7),80% (12/15),"['2', '0', '6', '2']","['2', '0', '5', '1']",[],[],[],1.09
WTA - SINGLES :  Billie Jean King Cup - Group I (World) - Placement matches,-,header
ITF WOMEN - SINGLES :  W25 Antalya 4 (Turkey),clay,header
ITF WOMEN - SINGLES :  W25 Antalya 2 (Turkey),clay,header
ITF WOMEN - SINGLES :  W25 Antalya (Turkey),clay,header
ITF WOMEN - SINGLES :  W25 Monastir (Tunisia),hard,header
ITF WOMEN - SINGLES :  W25 Ortisei (Italy),hard,header
ITF WOMEN - SINGLES :  W25 Istanbul (Turkey),hard,header
ITF WOMEN - SINGLES :  W25 Jablonec nad Nisou (Czech Republic),clay,header
ITF WOMEN - SINGLES :  W25 Frydek Mistek (Czech Republic),clay,header
ITF WOMEN - SINGLES :  W25 Almaty (Kazakhstan),hard,header
ITF WOMEN - SINGLES :  W25 Bydgoszcz (Poland),clay,header
ITF WOMEN - SINGLES :  W25 Telavi 2 (Georgia),clay,header
WTA - SINGLES :  Merida (Mexico),hard,header
WTA - SINGLES :  Merida (Mexico),hard,header
WTA - SINGLES :  Merida (Mexico),hard,header
04.11. 05:40,Sonmez Z.,2,6,6,,,,1,5,71%,71% (24/34),50% (7/14),75% (3/4),58% (23/40),57% (12/21),60% (6/10),65% (31/48),57% (35/61),61% (66/109),7,0,86% (6/7),75% (6/8),80% (12/15),"['1', '0', '3', '2', '5', '2']","['2', '1', '4', '1', '6', '1']",[],[],[],2.39
04.11. 05:40,Li A.,0,2,1,,,,3,1,66%,43% (17/40),43% (9/21),40% (4/10),29% (10/34),50% (7/14),25% (1/4),43% (26/61),35% (17/48),39% (43/109),3,0,25% (2/8),14% (1/7),20% (3/15),"['1', '1']",[],[],[],[],1.59
03.11. 22:40,Sonmez Z.,2,7^7,6,,,,1,4,61%,68% (28/41),58% (15/26),33% (1/3),35% (13/37),53% (23/43),40% (4/10),64% (43/67),45% (36/80),54% (79/147),8,0,80% (8/10),40% (4/10),60% (12/20),"['3', '4', '5', '4']","['4', '2', '6', '2']",[],[],[],2.84
03.11. 22:40,Korneeva A.,0,6^5,2,,,,6,9,46%,65% (24/37),47% (20/43),60% (6/10),32% (13/41),42% (11/26),67% (2/3),55% (44/80),36% (24/67),46% (68/147),2,0,60% (6/10),20% (2/10),40% (8/20),"['3', '1', '5', '5']",[],[],[],[],1.43
02.11. 04:10,Sonmez Z.,2,3,6,6,,,2,7,63%,64% (42/66),50% (19/38),69% (9/13),42% (30/71),43% (10/23),45% (5/11),59% (61/104),43% (40/94),51% (101/198),6,0,71% (10/14),36% (5/14),54% (15/28),[],"['2', '0', '4', '0']","['1', '2', '3', '2', '5', '4']",[],[],2.02
02.11. 04:10,Zarazua R.,1,6,3,4,,,1,2,76%,58% (41/71),57% (13/23),55% (6/11),36% (24/66),50% (19/38),31% (4/13),57% (54/94),41% (43/104),49% (97/198),4,1,64% (9/14),29% (4/14),46% (13/28),"['4', '2']","['1', '4']","['2', '0', '3', '3']",[],[],1.82
01.11. 08:20,Sonmez Z.,2,7^7,6,,,,0,8,61%,57% (26/46),43% (13/30),38% (3/8),44% (15/34),71% (25/35),67% (6/9),51% (39/76),58% (40/69),54% (79/145),5,0,55% (6/11),60% (6/10),57% (12/21),"['1', '0', '3', '0', '5', '4', '6', '5']","['1', '1', '3', '1']",[],[],[],1.33
01.11. 08:20,Jacquemot E.,0,6^3,3,,,,2,7,49%,56% (19/34),29% (10/35),33% (3/9),43% (20/46),57% (17/30),63% (5/8),42% (29/69),49% (37/76),46% (66/145),5,0,40% (4/10),45% (5/11),43% (9/21),"['1', '3', '3', '3', '5', '5', '6', '6']","['1', '0']",[],[],[],3.37
30.10. 02:10,Sonmez Z.,2,5,6,6,,,2,3,62%,59% (37/63),54% (21/39),71% (10/14),38% (18/47),75% (18/24),70% (7/10),57% (58/102),51% (36/71),54% (94/173),7,0,71% (10/14),54% (7/13),63% (17/27),"['3', '3', '5', '5']","['2', '0', '5', '1']","['1', '0', '3', '2', '5', '2']",[],[],1.82
30.10. 02:10,Carle M. L.,1,7,1,2,,,1,5,66%,62% (29/47),25% (6/24),30% (3/10),41% (26/63),46% (18/39),29% (4/14),49% (35/71),43% (44/102),46% (79/173),3,0,46% (6/13),29% (4/14),37% (10/27),"['1', '0', '4', '3', '6', '5']",[],"['1', '1']",[],[],2.02
WTA - SINGLES :  Tokyo (Japan),hard,header
23.10. 11:45,Sonmez Z.,1,6,2,3,,,3,4,57%,54% (27/50),34% (13/38),43% (6/14),33% (16/49),66% (23/35),75% (6/8),45% (40/88),46% (39/84),46% (79/172),5,0,38% (5/13),43% (6/14),41% (11/27),"['1', '0', '5', '2']","['1', '2', '2', '5']","['1', '0', '2', '5']",[],[],1.62
23.10. 11:45,Ishii S.,2,4,6,6,,,0,9,58%,67% (33/49),34% (12/35),25% (2/8),46% (23/50),66% (25/38),57% (8/14),54% (45/84),55% (48/88),54% (93/172),5,0,57% (8/14),62% (8/13),59% (16/27),"['3', '5']","['2', '0', '3', '1', '5', '1', '6', '2']","['1', '1', '3', '1', '5', '1']",[],[],2.31
21.10. 11:45,Sonmez Z.,2,1,6,6,,,1,3,61%,71% (40/56),39% (14/36),63% (5/8),31% (17/54),46% (12/26),38% (3/8),59% (54/92),36% (29/80),48% (83/172),6,0,77% (10/13),23% (3/13),50% (13/26),[],"['2', '0', '6', '4']","['5', '3']",[],[],3.42
21.10. 11:45,Frech M.,1,6,4,3,,,4,2,68%,69% (37/54),54% (14/26),63% (5/8),29% (16/56),61% (22/36),38% (3/8),64% (51/80),41% (38/92),52% (89/172),4,2,77% (10/13),23% (3/13),50% (13/26),"['2', '0', '4', '0']","['3', '4']",[],[],[],1.32
WTA - SINGLES :  Tokyo (Japan) - Qualification,hard,header
20.10. 10:00,Sonmez Z.,2,6,6,,,,0,3,56%,70% (26/37),62% (18/29),100% (8/8),41% (13/32),57% (12/21),67% (4/6),67% (44/66),47% (25/53),58% (69/119),7,0,100% (8/8),44% (4/9),71% (12/17),"['2', '1', '4', '1']","['2', '1', '6', '3']",[],[],[],2.11
20.10. 10:00,Saito S.,0,2,3,,,,2,0,60%,59% (19/32),43% (9/21),33% (2/6),30% (11/37),38% (11/29),0% (0/8),53% (28/53),33% (22/66),42% (50/119),3,0,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],1.68
19.10. 10:30,Sonmez Z.,2,3,6,6,,,1,1,65%,62% (32/52),50% (14/28),60% (6/10),58% (23/40),52% (22/42),47% (7/15),58% (46/80),55% (45/82),56% (91/162),6,0,67% (8/12),58% (7/12),63% (15/24),"['1', '0']","['2', '0', '4', '0', '6', '0']","['3', '1', '4', '2', '5', '3']",[],[],1.01
19.10. 10:30,Yamaguchi K.,1,6,0,3,,,1,1,49%,43% (17/40),48% (20/42),53% (8/15),38% (20/52),50% (14/28),40% (4/10),45% (37/82),43% (34/80),44% (71/162),4,0,42% (5/12),33% (4/12),38% (9/24),"['1', '1', '5', '3']",[],"['2', '3', '3', '4']",[],[],12.50
WTA - SINGLES :  Osaka (Japan) - Qualification,hard,header
12.10. 07:10,Sonmez Z.,1,6^3,6,4,,,0,5,65%,63% (45/71),39% (15/38),67% (10/15),0 km/h,0 km/h,44% (28/63),51% (20/39),55% (6/11),55% (60/109),47% (48/102),51% (108/211),5,1,67% (10/15),43% (6/14),55% (16/29),"['1', '2', '6', '5']","['1', '1', '3', '1', '5', '1']","['4', '5']",[],[],1.67
12.10. 07:10,Hartono A.,2,7^7,1,6,,,3,8,62%,56% (35/63),49% (19/39),45% (5/11),0 km/h,0 km/h,37% (26/71),61% (23/38),33% (5/15),53% (54/102),45% (49/109),49% (103/211),5,0,57% (8/14),33% (5/15),45% (13/29),"['2', '0', '6', '6']","['1', '0']","['5', '3', '6', '4']",[],[],2.21
WTA - SINGLES :  Beijing (China) - Qualification,hard,header
24.09. 08:40,Sonmez Z.,0,1,1,,,,0,2,57%,42% (10/24),33% (6/18),29% (2/7),0 km/h,0 km/h,18% (5/28),29% (2/7),0% (0/0),38% (16/42),20% (7/35),30% (23/77),2,0,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],2.10
24.09. 08:40,Sorribes Tormo S.,2,6,6,,,,0,1,80%,82% (23/28),71% (5/7),0% (0/0),0 km/h,0 km/h,58% (14/24),67% (12/18),71% (5/7),80% (28/35),62% (26/42),70% (54/77),8,0,100% (7/7),71% (5/7),86% (12/14),"['3', '1', '5', '1']","['1', '0', '4', '1', '6', '1']",[],[],[],1.74
23.09. 10:15,Sonmez Z.,2,6,6,,,,1,2,70%,70% (23/33),64% (9/14),67% (2/3),0 km/h,0 km/h,76% (16/21),53% (8/15),83% (5/6),68% (32/47),67% (24/36),67% (56/83),7,0,88% (7/8),71% (5/7),80% (12/15),"['2', '0', '4', '0', '6', '0']","['4', '2', '5', '3']",[],[],[],1.51
23.09. 10:15,Lepchenko V.,0,0,3,,,,1,3,58%,24% (5/21),47% (7/15),17% (1/6),0 km/h,0 km/h,30% (10/33),36% (5/14),33% (1/3),33% (12/36),32% (15/47),33% (27/83),3,1,29% (2/7),13% (1/8),20% (3/15),[],"['3', '4']",[],[],[],2.46
WTA - SINGLES :  Monastir (Tunisia),hard,header
14.09. 01:40,Sonmez Z.,0,5,3,,,,1,3,64%,57% (28/49),43% (12/28),58% (7/12),0 km/h,0 km/h,43% (23/53),32% (7/22),38% (3/8),52% (39/75),40% (30/75),46% (69/150),2,0,50% (5/10),27% (3/11),38% (8/21),"['2', '1']","['1', '0', '2', '1']",[],[],[],2.63
14.09. 01:40,Lys E.,2,7,6,,,,1,3,71%,57% (30/53),68% (15/22),63% (5/8),0 km/h,0 km/h,43% (21/49),57% (16/28),42% (5/12),60% (45/75),48% (36/75),54% (81/150),8,0,73% (8/11),50% (5/10),62% (13/21),"['3', '3', '7', '5']","['1', '1', '2', '2', '5', '3']",[],[],[],1.50
13.09. 03:05,Sonmez Z.,2,6,1,6,,,0,8,64%,58% (39/67),41% (15/37),72% (13/18),0 km/h,0 km/h,35% (19/55),61% (19/31),42% (5/12),52% (54/104),44% (38/86),48% (92/190),5,0,62% (8/13),38% (5/13),50% (13/26),"['1', '2', '3', '2', '5', '4']",[],"['2', '2', '4', '2']",[],[],2.59
13.09. 03:05,Minnen G.,1,4,6,3,,,4,5,64%,65% (36/55),39% (12/31),58% (7/12),0 km/h,0 km/h,42% (28/67),59% (22/37),28% (5/18),56% (48/86),48% (50/104),52% (98/190),5,0,62% (8/13),38% (5/13),50% (13/26),"['2', '0', '3', '3']","['2', '0', '4', '0']","['1', '0']",[],[],1.51
11.09. 01:50,Sonmez Z.,2,4,7^7,6,,,0,4,63%,58% (43/74),49% (21/43),60% (9/15),0 km/h,0 km/h,38% (26/69),57% (16/28),70% (7/10),55% (64/117),43% (42/97),50% (106/214),7,0,60% (9/15),44% (7/16),52% (16/31),"['2', '2']","['4', '2', '5', '3', '6', '6']","['1', '0', '2', '1', '6', '3']",[],[],1.82
11.09. 01:50,Masarova R.,1,6,6^4,3,,,6,6,71%,62% (43/69),43% (12/28),30% (3/10),0 km/h,0 km/h,42% (31/74),51% (22/43),40% (6/15),57% (55/97),45% (53/117),50% (108/214),3,2,56% (9/16),40% (6/15),48% (15/31),"['2', '1', '5', '4']","['3', '4', '4', '5', '6', '5']","['1', '1']",[],[],2.02
WTA - SINGLES :  Monastir (Tunisia) - Qualification,hard,header
09.09. 01:05,Sonmez Z.,2,7^8,6,,,,0,4,56%,74% (26/35),44% (12/27),25% (1/4),0 km/h,0 km/h,35% (13/37),70% (19/27),56% (5/9),61% (38/62),50% (32/64),56% (70/126),9,0,70% (7/10),50% (5/10),60% (12/20),"['1', '1', '4', '4', '5', '5']","['2', '1', '5', '2']",[],[],[],1.87
09.09. 01:05,Pridankina E.,0,6^6,2,,,,1,5,58%,65% (24/37),30% (8/27),44% (4/9),0 km/h,0 km/h,26% (9/35),56% (15/27),75% (3/4),50% (32/64),39% (24/62),44% (56/126),1,0,50% (5/10),30% (3/10),40% (8/20),"['1', '0', '4', '3', '5', '4']",[],[],[],[],1.80
08.09. 01:00,Sonmez Z.,2,7^7,6,,,,1,0,64%,58% (28/48),63% (17/27),67% (6/9),0 km/h,0 km/h,35% (16/46),65% (17/26),44% (4/9),60% (45/75),46% (33/72),53% (78/147),7,0,73% (8/11),40% (4/10),57% (12/21),"['2', '1', '6', '5']","['4', '2', '5', '3']",[],[],[],1.18
08.09. 01:00,Kempen M.,0,6^2,3,,,,2,9,64%,65% (30/46),35% (9/26),56% (5/9),0 km/h,0 km/h,42% (20/48),37% (10/27),33% (3/9),54% (39/72),40% (30/75),47% (69/147),3,0,60% (6/10),27% (3/11),43% (9/21),"['5', '5', '6', '6']","['3', '4']",[],[],[],4.79
WTA - SINGLES :  US Open (USA) - Qualification,hard,header
22.08. 20:40,Sonmez Z.,0,2,6^7,,,,1,4,62%,57% (27/47),52% (15/29),67% (8/12),23% (9/39),56% (15/27),100% (2/2),10,27,33% (2/6),55% (42/76),36% (24/66),46% (66/142),3,1,60% (6/10),20% (2/10),40% (8/20),[],"['2', '2', '5', '5']",[],[],[],2.31
22.08. 20:40,Sasnovich A.,2,6,7^9,,,,2,9,59%,77% (30/39),44% (12/27),0% (0/2),43% (20/47),48% (14/29),33% (4/12),16,34,50% (2/4),64% (42/66),45% (34/76),54% (76/142),7,0,80% (8/10),40% (4/10),60% (12/20),"['2', '1', '5', '2']","['2', '1', '4', '3']",[],[],[],1.62
21.08. 20:35,Sonmez Z.,2,7,6,,,,0,3,61%,68% (23/34),68% (15/22),75% (3/4),41% (14/34),69% (18/26),63% (5/8),20,20,80% (12/15),68% (38/56),53% (32/60),60% (70/116),7,0,89% (8/9),56% (5/9),72% (13/18),"['1', '0', '6', '5']","['1', '0', '3', '0', '5', '0']",[],[],[],1.70
21.08. 20:35,Teichmann J.,0,5,0,,,,4,4,57%,59% (20/34),31% (8/26),38% (3/8),32% (11/34),32% (7/22),25% (1/4),9,30,0% (0/4),47% (28/60),32% (18/56),40% (46/116),3,0,44% (4/9),11% (1/9),28% (5/18),"['1', '1']",[],[],[],[],2.15
20.08. 00:00,Sonmez Z.,2,6,6,,,,0,2,47%,57% (16/28),81% (25/31),0% (0/0),34% (15/44),55% (11/20),50% (3/6),69% (41/59),41% (26/64),54% (67/123),8,0,100% (9/9),30% (3/10),63% (12/19),"['1', '0', '6', '3']","['6', '4']",[],[],[],2.10
20.08. 00:00,Galfi D.,0,3,4,,,,7,2,69%,66% (29/44),45% (9/20),50% (3/6),43% (12/28),19% (6/31),0% (0/0),59% (38/64),31% (18/59),46% (56/123),2,0,70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],1.74
CHALLENGER WOMEN - SINGLES :  Hamburg (Germany),clay,header
05.08. 14:40,Sonmez Z.,1,6,5,6^8,,,0,6,56%,57% (43/75),51% (30/59),60% (9/15),0 km/h,0 km/h,36% (28/78),60% (25/42),38% (6/16),54% (73/134),44% (53/120),50% (126/254),3,2,65% (11/17),38% (6/16),52% (17/33),"['2', '0', '3', '1']","['1', '0', '4', '3']","['2', '3', '4', '3']",[],[],1.53
05.08. 14:40,Sobolieva A.,2,3,7,7^10,,,3,6,65%,64% (50/78),40% (17/42),63% (10/16),0 km/h,0 km/h,43% (32/75),49% (29/59),40% (6/15),56% (67/120),46% (61/134),50% (128/254),7,3,63% (10/16),35% (6/17),48% (16/33),"['1', '2']","['2', '2', '5', '5', '7', '5']","['2', '0', '5', '5']",[],[],2.55
WTA - SINGLES :  Livesport Prague Open (Czech Republic),clay,header
22.07. 18:30,Sonmez Z.,0,4,0,,,,0,5,54%,46% (12/26),36% (8/22),17% (1/6),35% (9/26),24% (5/21),50% (1/2),42% (20/48),30% (14/47),36% (34/95),3,1,38% (3/8),13% (1/8),25% (4/16),"['3', '2']",[],[],[],[],1.84
22.07. 18:30,Salkova D.,2,6,6,,,,2,1,55%,65% (17/26),76% (16/21),50% (1/2),54% (14/26),64% (14/22),83% (5/6),70% (33/47),58% (28/48),64% (61/95),7,0,88% (7/8),63% (5/8),75% (12/16),"['3', '3', '6', '4']","['2', '0', '4', '0', '6', '0']",[],[],[],1.99
WTA - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
27.06. 18:50,Sonmez Z.,1,6,5,5,,,1,4,65%,62% (41/66),29% (10/35),42% (5/12),48% (40/83),53% (19/36),41% (7/17),25,44,38% (3/8),50% (51/101),50% (59/119),50% (110/220),2,0,56% (9/16),47% (7/15),52% (16/31),"['3', '1', '5', '1']","['1', '0', '3', '0']","['1', '0', '2', '1', '4', '1']",[],[],3.03
27.06. 18:50,Snigur D.,2,1,7,7,,,1,6,70%,52% (43/83),47% (17/36),59% (10/17),38% (25/66),71% (25/35),58% (7/12),20,56,67% (4/6),50% (60/119),50% (50/101),50% (110/220),8,0,53% (8/15),44% (7/16),48% (15/31),[],"['2', '4', '4', '4', '7', '5']","['1', '1', '2', '4', '5', '5', '7', '5']",[],[],1.37
26.06. 22:40,Sonmez Z.,2,2,6,6,,,0,2,70%,73% (32/44),53% (10/19),50% (3/6),31% (15/49),69% (22/32),63% (5/8),26,26,82% (9/11),67% (42/63),46% (37/81),55% (79/144),9,0,75% (9/12),42% (5/12),58% (14/24),[],"['2', '0', '6', '4']","['2', '0', '4', '0', '6', '0']",[],[],1.31
26.06. 22:40,Hercog P.,1,6,4,0,,,3,2,60%,69% (34/49),31% (10/32),38% (3/8),27% (12/44),47% (9/19),50% (3/6),14,36,42% (5/12),54% (44/81),33% (21/63),45% (65/144),1,0,58% (7/12),25% (3/12),42% (10/24),"['2', '1', '5', '2']","['3', '4']",[],[],[],3.44
25.06. 19:40,Sonmez Z.,2,6,6,,,,0,8,51%,56% (14/25),58% (14/24),50% (2/4),56% (20/36),71% (17/24),54% (7/13),15,27,80% (8/10),57% (28/49),62% (37/60),60% (65/109),6,0,71% (5/7),88% (7/8),80% (12/15),"['2', '1', '4', '1', '5', '2']","['1', '0', '3', '0', '5', '0', '6', '1']",[],[],[],1.33
25.06. 19:40,Hontama M.,0,2,1,,,,0,4,60%,44% (16/36),29% (7/24),46% (6/13),44% (11/25),42% (10/24),50% (2/4),4,35,60% (3/5),38% (23/60),43% (21/49),40% (44/109),4,1,13% (1/8),29% (2/7),20% (3/15),"['2', '4']","['1', '5']",[],[],[],3.24
WTA - SINGLES :  Berlin (Germany),grass,header
19.06. 15:40,Sonmez Z.,0,3,3,,,,1,2,60%,46% (17/37),48% (12/25),50% (5/10),37% (17/46),50% (10/20),29% (2/7),47% (29/62),41% (27/66),44% (56/128),3,0,44% (4/9),22% (2/9),33% (6/18),[],"['1', '3', '2', '4']",[],[],[],8.98
